time,step-size,{HMI}.HMIInstance.h_command,{PT}.PTInstance.ack_END_USER,{PT}.PTInstance.ack_TEST_STATION,{PT}.PTInstance.ack_WAGON,{PT}.PTInstance.ack_WAITING_ROOM,{PT}.PTInstance.ack_WAREHOUSE,{PT}.PTInstance.commandAck,{PT}.PTInstance.leaveStationA,{PT}.PTInstance.p_ID,{PT}.PTInstance.speedA,{PT}.PTInstance.t_ID,{PT}.PTInstance.t_valid,{PT}.PTInstance.w_in1,{PT}.PTInstance.w_in2,{PT}.PTInstance.w_in3,{PT}.PTInstance.w_valid,{PT}.PTInstance.wagonPositions,{ROBOT}.ROBOTInstance.r_out,{TEST}.TESTInstance.t_out,{TEST}.TESTInstance.t_status,{TEST}.TESTInstance.testResult,{WAG}.WAGInstance.pos,{WH}.WHInstance.r_ID,{WH}.WHInstance.r_in1,{WH}.WHInstance.r_in2,{WH}.WHInstance.w_out
39.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,4195328,0,0,0,true,4,13,2,12,0
42.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,4195328,0,0,0,true,5,22,2,12,0
45.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,5243904,1,0,0,true,5,23,2,12,0
48.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,5243904,1,0,0,true,5,23,2,12,0
51.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,5243904,1,0,0,true,6,23,2,12,0
54.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,6292480,1,0,0,true,6,23,2,12,0
57.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,6292480,1,0,0,true,6,23,2,12,0
60.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,6292480,0,0,0,true,6,23,2,12,0
63.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,6292480,0,0,0,true,7,33,3,13,0
66.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,7341056,1,0,0,true,7,34,3,13,0
69.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,7341056,1,0,0,true,7,34,3,13,0
72.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,7341056,0,0,0,true,8,34,3,13,0
75.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,8389632,1,0,0,true,8,39,3,13,0
78.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,8389632,1,0,0,true,8,39,3,13,0
81.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,8389632,0,0,0,true,9,39,3,13,0
84.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,9438208,1,0,0,true,9,43,3,13,0
87.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,9438208,1,0,0,true,9,43,3,13,0
90.0,3.0,248453,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,9438208,0,0,0,true,9,43,3,13,0
93.0,3.0,199301,0,0,0,0,1,245761,false,1,1,0,false,2,4,6,true,9438208,1,0,0,true,10,47,3,13,0
96.0,3.0,199301,0,0,0,0,1,196615,false,1,1,0,false,2,4,6,true,10486784,1,0,0,true,10,47,3,13,0
99.0,3.0,182570,0,0,0,0,1,196615,false,1,1,0,false,2,4,6,true,10486784,0,0,0,true,10,47,3,13,0
102.0,3.0,182570,0,0,0,0,1,180225,false,1,1,0,false,2,4,6,true,10486784,1,0,0,true,11,52,4,0,0
105.0,3.0,286199,0,0,0,0,1,180225,false,1,1,0,false,2,4,6,true,11535360,1,0,0,true,11,52,4,0,0
108.0,3.0,286199,0,0,0,0,1,278529,false,1,1,0,false,2,4,6,true,11535360,0,0,0,true,11,52,4,0,0
111.0,3.0,318967,0,0,0,0,1,278529,false,1,1,0,false,2,4,6,true,11535360,0,0,0,true,12,0,4,0,1
114.0,3.0,318967,0,0,0,1,1,311297,false,1,1,0,false,2,4,6,true,12583936,0,0,0,true,12,0,4,0,1
117.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,12583936,0,0,0,true,12,0,4,0,1
120.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,12583936,0,0,0,true,12,61,1,11,1
123.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,12583936,1,0,0,true,13,63,1,11,1
126.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,13632512,1,0,0,true,13,63,1,11,1
129.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,13632512,1,0,0,true,13,63,1,11,1
132.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,13632512,1,0,0,true,14,63,1,11,1
135.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,14681088,0,0,0,true,14,63,1,11,1
138.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,14681088,0,0,0,true,14,70,1,11,1
141.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,14681088,1,0,0,true,15,72,1,11,1
144.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,15729664,1,0,0,true,15,72,1,11,1
147.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,15729664,1,0,0,true,15,72,1,11,1
150.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,15729664,1,0,0,true,15,72,1,11,1
153.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,15729664,0,0,0,true,16,72,1,11,1
156.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,16778240,0,0,0,true,16,79,1,11,1
159.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,16778240,1,0,0,true,16,81,2,12,1
162.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,16778240,1,0,0,true,17,81,2,12,1
165.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,17826816,1,0,0,true,17,81,2,12,1
168.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,17826816,1,0,0,true,17,81,2,12,1
171.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,17826816,0,0,0,true,18,81,2,12,1
174.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,18875392,0,0,0,true,18,81,2,12,1
177.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,18875392,0,0,0,true,18,90,3,13,1
180.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,18875392,1,0,0,true,18,91,3,13,1
183.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,18875392,1,0,0,true,19,91,3,13,1
186.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,19923968,0,0,0,true,19,91,3,13,1
189.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,19923968,1,0,0,true,19,95,3,13,1
192.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,19923968,1,0,0,true,20,95,3,13,1
195.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,20972544,0,0,0,true,20,95,3,13,1
198.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,20972544,1,0,0,true,20,100,4,0,1
201.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,20972544,1,0,0,true,21,100,4,0,1
204.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,22021120,0,0,0,true,21,100,4,0,1
207.0,3.0,318967,0,0,0,1,2,311297,false,2,1,0,false,1,1,1,true,22021120,0,0,0,true,21,0,4,0,2
210.0,3.0,318967,0,0,0,2,2,311297,false,2,1,0,false,1,1,1,true,22021120,0,0,0,true,21,0,4,0,2
213.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,22021120,0,0,0,true,22,0,4,0,2
216.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,23069696,0,0,0,true,22,109,1,11,2
219.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,23069696,1,0,0,true,22,111,1,11,2
222.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,23069696,1,0,0,true,23,111,1,11,2
225.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,24118272,1,0,0,true,23,111,1,11,2
228.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,24118272,1,0,0,true,23,111,1,11,2
231.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,24118272,0,0,0,true,24,111,1,11,2
234.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,25166848,0,0,0,true,24,118,1,11,2
237.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,25166848,1,0,0,true,24,119,1,11,2
240.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,25166848,1,0,0,true,24,119,1,11,2
243.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,25166848,1,0,0,true,25,119,1,11,2
246.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,26215424,1,0,0,true,25,119,1,11,2
249.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,26215424,0,0,0,true,25,119,1,11,2
252.0,3.0,318967,0,0,0,2,4,311297,false,4,1,0,false,3,5,7,true,26215424,0,0,0,true,26,127,2,12,2
255.0,3.0,318967,0,0,1,2,4,311297,true,4,2,0,false,3,5,7,true,27264000,1,0,0,true,26,129,2,12,2
258.0,3.0,318967,0,0,1,2,4,311297,true,4,2,0,false,3,5,7,true,27264000,1,0,0,true,26,129,2,12,2
261.0,3.0,318967,0,0,1,2,4,311297,true,4,2,0,false,3,5,7,true,27264000,1,0,0,true,28,129,2,12,2
264.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,29361152,1,0,0,true,28,129,2,12,2
267.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,29361152,1,0,0,true,28,129,2,12,2
270.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,29361152,0,0,0,true,28,129,2,12,2
273.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,29361152,0,0,0,true,30,137,2,12,2
276.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,31458304,1,0,0,true,30,139,3,13,2
279.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,31458304,1,0,0,true,30,139,3,13,2
282.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,31458304,1,0,0,true,32,139,3,13,2
285.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,33555456,1,0,0,true,32,139,3,13,2
288.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,33555456,1,0,0,true,32,139,3,13,2
291.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,33555456,0,0,0,true,34,139,3,13,2
294.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,35652608,0,0,0,true,34,148,3,13,2
297.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,35652608,1,0,0,true,34,150,4,0,2
300.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,35652608,1,0,0,true,34,150,4,0,2
303.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,35652608,0,0,0,true,36,150,4,0,2
306.0,3.0,318967,0,0,1,2,4,311297,false,4,2,0,false,3,5,7,true,37749760,0,0,0,true,36,0,4,0,4
309.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,37749760,0,0,0,true,36,0,4,0,4
312.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,37749760,0,0,0,true,38,0,4,0,4
315.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,39846912,0,0,0,true,38,0,4,0,4
318.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,39846912,0,0,0,true,38,0,4,0,4
321.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,39846912,0,0,0,true,40,0,4,0,4
324.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,41944064,0,0,0,true,40,0,4,0,4
327.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,41944064,0,0,0,true,40,0,4,0,4
330.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,41944064,0,0,0,true,40,0,4,0,4
333.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,41944064,0,0,0,true,42,0,4,0,4
336.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,44041216,0,0,0,true,42,0,4,0,4
339.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,44041216,0,0,0,true,42,0,4,0,4
342.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,44041216,0,0,0,true,44,0,4,0,4
345.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,46138368,0,0,0,true,44,0,4,0,4
348.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,46138368,0,0,0,true,44,0,4,0,4
351.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,46138368,0,0,0,true,46,0,4,0,4
354.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,48235520,0,0,0,true,46,0,4,0,4
357.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,48235520,0,0,0,true,46,0,4,0,4
360.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,48235520,0,0,0,true,46,0,4,0,4
363.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,48235520,0,0,0,true,48,0,4,0,4
366.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,50332672,0,0,0,true,48,0,4,0,4
369.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,50332672,0,0,0,true,48,0,4,0,4
372.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,50332672,0,0,0,true,50,0,4,0,4
375.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,52429824,0,0,0,true,50,0,4,0,4
378.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,52429824,0,0,0,true,50,0,4,0,4
381.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,52429824,0,0,0,true,52,0,4,0,4
384.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,54526976,0,0,0,true,52,0,4,0,4
387.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,54526976,0,0,0,true,52,0,4,0,4
390.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,54526976,0,0,0,true,52,0,4,0,4
393.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,54526976,0,0,0,true,54,0,4,0,4
396.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,56624128,0,0,0,true,54,0,4,0,4
399.0,3.0,318967,0,0,1,4,4,311297,false,4,2,0,false,3,5,7,true,56624128,0,0,0,true,54,0,4,0,4
